   0.10000E+02 -0.28146E+01
   0.10080E+02 -0.25746E+01
   0.10160E+02 -0.23342E+01
   0.10240E+02 -0.20944E+01
   0.10320E+02 -0.18544E+01
   0.10400E+02 -0.16145E+01
   0.10480E+02 -0.13744E+01
   0.10560E+02 -0.11344E+01
   0.10640E+02 -0.89445E+00
   0.10720E+02 -0.65451E+00
   0.10800E+02 -0.41448E+00
   0.10880E+02 -0.17453E+00
   0.10960E+02  0.65437E-01
   0.11040E+02  0.30542E+00
   0.11120E+02  0.54535E+00
   0.11200E+02  0.78529E+00
   0.11280E+02  0.10252E+01
   0.11360E+02  0.12652E+01
   0.11440E+02  0.15051E+01
   0.11520E+02  0.17449E+01
   0.11600E+02  0.19848E+01
   0.11680E+02  0.22246E+01
   0.11760E+02  0.24644E+01
   0.11840E+02  0.27042E+01
   0.11920E+02  0.29439E+01
   0.12000E+02  0.31835E+01
   0.12080E+02  0.34231E+01
   0.12160E+02  0.36626E+01
   0.12240E+02  0.39020E+01
   0.12320E+02  0.41413E+01
   0.12400E+02  0.43804E+01
   0.12480E+02  0.46193E+01
   0.12560E+02  0.48580E+01
   0.12640E+02  0.50965E+01
   0.12720E+02  0.53346E+01
   0.12800E+02  0.55724E+01
   0.12880E+02  0.58097E+01
   0.12960E+02  0.60465E+01
   0.13040E+02  0.62826E+01
   0.13120E+02  0.65178E+01
   0.13200E+02  0.67522E+01
   0.13280E+02  0.69853E+01
   0.13360E+02  0.72170E+01
   0.13440E+02  0.74469E+01
   0.13520E+02  0.76747E+01
   0.13600E+02  0.79000E+01
   0.13680E+02  0.81220E+01
   0.13760E+02  0.83401E+01
   0.13840E+02  0.85534E+01
   0.13920E+02  0.87607E+01
   0.14000E+02  0.89605E+01
   0.14080E+02  0.91511E+01
   0.14160E+02  0.93299E+01
   0.14240E+02  0.94940E+01
   0.14320E+02  0.96394E+01
   0.14400E+02  0.97612E+01
   0.14480E+02  0.98531E+01
   0.14560E+02  0.99073E+01
   0.14640E+02  0.99142E+01
   0.14720E+02  0.98622E+01
   0.14800E+02  0.97377E+01
   0.14880E+02  0.95247E+01
   0.14960E+02  0.92046E+01
   0.15040E+02  0.87552E+01
   0.15120E+02  0.81503E+01
   0.15200E+02  0.73583E+01
   0.15280E+02  0.63414E+01
   0.15360E+02  0.50541E+01
   0.15440E+02  0.34417E+01
   0.15520E+02  0.14384E+01
   0.15600E+02 -0.10348E+01
   0.15680E+02 -0.40729E+01
   0.15760E+02 -0.77903E+01
   0.15840E+02 -0.12324E+02
   0.15920E+02 -0.17840E+02
